baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GeneID,gene_symbol,regulation_level
20.67770404,-0.373834144,1.023453315,-0.365267413,0.714911801,0.813380017,ENSRNOG00000021729,Iqub,Unchanged
126.7139437,-0.807472879,0.478110659,-1.68888282,0.091241888,0.187011956,ENSRNOG00000024533,Eogt,Unchanged
853.3669451,-2.434359308,0.288686363,-8.432540005,3.38E-17,1.09E-15,ENSRNOG00000051905,Wnt2,Downregulated
499.4646607,1.356751027,0.214531992,6.324236385,2.54E-10,3.59E-09,ENSRNOG00000012952,Lrig1,Upregulated
237.673011,1.286104062,0.321147348,4.004716434,6.21E-05,0.000357405,ENSRNOG00000028526,Mansc1,Upregulated
130.8908113,-0.268669623,0.45205718,-0.594326636,0.552293667,0.693551582,ENSRNOG00000007126,Gpr19,Unchanged
98.95802771,0.284675555,0.440383476,0.646426513,0.518003175,0.665603161,ENSRNOG00000009734,NA,Unchanged
200.4295864,1.972138238,0.432532618,4.559513331,5.13E-06,3.73E-05,ENSRNOG00000039494,Aass,Upregulated
2.71696254,-0.791627059,3.07123168,-0.257755566,0.796595559,0.871726102,ENSRNOG00000054508,Foxp2,Unchanged
6.308349092,3.922325864,2.038343484,1.924271299,0.054320586,0.12405875,ENSRNOG00000054860,Clec12a,Unchanged
1545.387095,-0.065240331,0.143651991,-0.454155424,0.649716964,0.767927145,ENSRNOG00000017911,Tcaf1,Unchanged
729.1606884,-0.976185142,0.239323245,-4.078939943,4.52E-05,0.000268817,ENSRNOG00000009338,Kras,Downregulated
8.189726963,1.282643314,1.592636934,0.805358262,0.42061297,0.581182606,ENSRNOG00000032788,Dysf,Unchanged
17.98832037,3.806856959,1.396698927,2.725610284,0.006418273,0.02146019,ENSRNOG00000028092,Cpa2,Upregulated
152.6278169,1.623491113,0.428063098,3.792644399,0.000149052,0.000783206,ENSRNOG00000007764,Frmd4b,Upregulated
1.53287578,-4.118079535,3.936125367,-1.046226721,0.295456369,NA,ENSRNOG00000017525,Epha1,NA
148.5787114,0.385967522,0.416161182,0.927447198,0.353694395,0.513620347,ENSRNOG00000001854,Tmtc1,Unchanged
288.431286,2.054609005,0.339158501,6.0579611,1.38E-09,1.79E-08,ENSRNOG00000009411,Chn2,Upregulated
421.6693887,1.639717694,0.243028871,6.747007823,1.51E-11,2.53E-10,ENSRNOG00000007034,Hipk2,Upregulated
4897.197735,-2.111846809,0.171341664,-12.32535486,6.62E-35,8.05E-33,ENSRNOG00000026055,Neurod6,Downregulated
336.7754454,-0.584166737,0.267655867,-2.182529166,0.029070501,0.075470041,ENSRNOG00000006858,Pyurf,Unchanged
133.4575813,0.175479312,0.420645618,0.417166623,0.676556537,0.787543101,ENSRNOG00000012439,Bid,Unchanged
100.8388723,-0.724280546,0.52411159,-1.381920491,0.166996115,0.2981343,ENSRNOG00000008309,Rpa3,Unchanged
31.20538692,1.951394527,1.016746847,1.919253088,0.054952312,0.125314754,ENSRNOG00000015076,Cyp26b1,Unchanged
753.7237839,-0.378466093,0.228105103,-1.659174165,0.097080702,0.196251121,ENSRNOG00000015409,Usp5,Unchanged
212.042703,-0.033482183,0.367866979,-0.091017094,0.927479009,0.95709541,ENSRNOG00000007486,Atg7,Unchanged
4.241749935,-0.443884326,2.630731112,-0.168730405,0.866008702,0.9175216,ENSRNOG00000018630,Gapdh,Unchanged
150.8823537,0.217337343,0.402510964,0.539953846,0.589228862,0.721811334,ENSRNOG00000026981,Zfp282,Unchanged
1408.042988,-0.597373073,0.170653587,-3.500501132,0.000464384,0.002172561,ENSRNOG00000027722,H1f10,Downregulated
746.276747,-1.372726889,0.257302254,-5.335075251,9.55E-08,9.40E-07,ENSRNOG00000052174,LOC100361920,Downregulated
424.7066073,-0.578367144,0.25117744,-2.302623777,0.02130002,0.058613802,ENSRNOG00000025209,Plxnd1,Unchanged
624.1418663,-0.001014227,0.217151911,-0.004670587,0.996273424,0.997985112,ENSRNOG00000048205,Ube2h,Unchanged
179.6638794,0.709108194,0.34584688,2.050353016,0.040329995,0.098128606,ENSRNOG00000031709,Ppfibp1,Unchanged
87.44899906,1.312282329,0.476755989,2.752524059,0.00591378,0.020056114,ENSRNOG00000061373,Loxl3,Upregulated
35.76800548,-0.513707051,0.759641827,-0.676249034,0.498882546,0.648417561,ENSRNOG00000008168,Wnt5b,Unchanged
2473.353688,-0.683898295,0.175047109,-3.906938525,9.35E-05,0.000516371,ENSRNOG00000006818,Arl6ip5,Downregulated
210.75773,0.436610577,0.330298753,1.321865652,0.186212892,0.323372427,ENSRNOG00000010517,Fam126a,Unchanged
120.0873012,-0.01015092,0.393327993,-0.025807774,0.979410662,0.988288,ENSRNOG00000007115,Crebl2,Unchanged
4833.120888,-0.977304776,0.135068879,-7.235602955,4.63E-13,9.28E-12,ENSRNOG00000011905,Atp6v1e1,Downregulated
92.63846911,0.725757572,0.557641898,1.301476046,0.193095559,0.331939331,ENSRNOG00000006264,Itfg2,Unchanged
4.791883631,-1.010798437,2.563992083,-0.394228377,0.693412437,0.798659991,ENSRNOG00000040214,NA,Unchanged
20.14283071,5.587596219,3.136730085,1.781344288,0.074856224,0.1604324,ENSRNOG00000005506,Arhgef5,Unchanged
28.67959904,0.777573366,0.87773098,0.885890306,0.375676641,0.53619372,ENSRNOG00000033338,Gimap6,Unchanged
1879.265356,-0.278276104,0.191363124,-1.454178311,0.145896876,0.268517032,ENSRNOG00000008218,Atp6v0e2,Unchanged
1701.564563,0.851188485,0.138875689,6.129139582,8.84E-10,1.17E-08,ENSRNOG00000005697,Slc6a11,Upregulated
914.0886391,-0.308000686,0.196205425,-1.569786794,0.116464721,0.225406755,ENSRNOG00000010420,Sem1,Unchanged
13573.70152,1.677099161,0.126220908,13.28701553,2.75E-40,4.64E-38,ENSRNOG00000006030,Ptprz1,Upregulated
247.2604004,0.468170285,0.32613937,1.435491475,0.151147096,0.276145882,ENSRNOG00000009000,Foxj2,Unchanged
125.1961994,0.189917085,0.465226011,0.408225423,0.683108185,0.792296515,ENSRNOG00000009970,NA,Unchanged
12.24515037,2.390110363,1.444643316,1.654464002,0.098033272,0.197612085,ENSRNOG00000009032,Ttll3,Unchanged
50.63030718,3.688725886,0.838334676,4.400063593,1.08E-05,7.33E-05,ENSRNOG00000010253,Cd163,Upregulated
187.7641726,1.135942328,0.351402065,3.232600038,0.001226692,0.005119325,ENSRNOG00000007437,Irf5,Upregulated
5.687285494,5.937473294,2.926814486,2.028646955,0.042494262,0.102309397,ENSRNOG00000008062,Dqx1,Unchanged
502.428916,0.093987241,0.236511477,0.397389769,0.691080059,0.797286113,ENSRNOG00000029644,Clec2l,Unchanged
41.77545869,-1.708715203,0.805185204,-2.122139346,0.033826038,0.085469078,ENSRNOG00000010353,Dnajb6,Unchanged
79.66462459,0.549855554,0.529649218,1.038150412,0.299200035,0.456615343,ENSRNOG00000049057,Znrf2,Unchanged
143.0761686,-1.038163986,0.399207655,-2.60056132,0.009307138,0.02943159,ENSRNOG00000011387,Tet3,Downregulated
722.011311,0.141858435,0.20518572,0.691366021,0.489335552,0.640925099,ENSRNOG00000010267,Klhdc10,Unchanged
1033.799456,-1.591001697,0.193437687,-8.224879639,1.95E-16,5.82E-15,ENSRNOG00000052745,Met,Downregulated
49.9518745,-1.601813176,0.918273946,-1.744373978,0.081093899,0.170433604,ENSRNOG00000042126,Lsm5,Unchanged
79.54824852,0.090243337,0.514053555,0.175552404,0.860645598,0.913976343,ENSRNOG00000014552,Zfp239,Unchanged
895.9580464,0.232614,0.172965216,1.344859996,0.178670451,0.313811425,ENSRNOG00000018507,Gfpt1,Unchanged
14.21052549,3.092028406,1.397078057,2.213210916,0.026883108,0.070749545,ENSRNOG00000011648,Aqp1,Unchanged
329.6307327,0.976483513,0.307108481,3.17960452,0.001474762,0.006030284,ENSRNOG00000016484,Gstk1,Upregulated
526.7890089,-0.970456842,0.222296279,-4.365600931,1.27E-05,8.51E-05,ENSRNOG00000060248,Chchd6,Downregulated
8.092040258,-1.733748431,1.912673796,-0.906452754,0.364696261,0.52529025,ENSRNOG00000026446,Wee2,Unchanged
5.065982812,-5.841625789,2.424077853,-2.409834231,0.01595977,0.04610344,ENSRNOG00000032847,RGD1561636,Downregulated
13.55070955,-0.000774426,1.426753772,-0.000542789,0.999566917,0.999566917,ENSRNOG00000005433,Shq1,Unchanged
122.9914041,0.950270273,0.44060256,2.156751592,0.031025025,0.079628241,ENSRNOG00000007508,Lrtm2,Unchanged
386.7390381,0.902891361,0.275357659,3.278976742,0.001041842,0.004432502,ENSRNOG00000006859,Insig1,Upregulated
674.4899539,-0.956971872,0.196001225,-4.882479035,1.05E-06,8.71E-06,ENSRNOG00000024647,Ppp4r2,Downregulated
139.7630665,0.033790551,0.379372818,0.089069511,0.929026668,0.958409165,ENSRNOG00000007131,Paxip1,Unchanged
467.9969645,0.220006234,0.254810876,0.863409905,0.387912135,0.548020174,ENSRNOG00000019165,Mrpl51,Unchanged
142.5682231,0.857176382,0.433241164,1.978520172,0.047870055,0.112180399,ENSRNOG00000007405,Krba1,Unchanged
129.2243012,0.702013653,0.466529341,1.504757776,0.132386363,0.24902349,ENSRNOG00000037768,Rab43,Unchanged
1251.307954,-0.716560295,0.153845521,-4.657661071,3.20E-06,2.43E-05,ENSRNOG00000026319,Akap9,Downregulated
60.46488244,-0.29889179,0.631591586,-0.473235864,0.636044913,0.757848814,ENSRNOG00000021817,Irak2,Unchanged
1079.945126,-0.101125414,0.167939595,-0.602153493,0.54707197,0.688910914,ENSRNOG00000009097,Immt,Unchanged
223.2246925,-0.128705954,0.360116392,-0.357400987,0.720791638,0.81758495,ENSRNOG00000057290,Tmem168,Unchanged
239.6066189,-0.389171145,0.290231456,-1.34089926,0.179953162,0.315391358,ENSRNOG00000012392,Dnajc2,Unchanged
33.80974255,2.086309386,0.799653234,2.60901763,0.009080256,0.028870718,ENSRNOG00000011971,C1s,Upregulated
939.9181155,2.501369481,0.179485446,13.93633602,3.81E-44,8.89E-42,ENSRNOG00000042731,Slc25a18,Upregulated
116.9556822,-0.163882863,0.500948974,-0.327144823,0.743558351,0.833903343,ENSRNOG00000010435,Nupl2,Unchanged
763.029753,0.381390162,0.191688705,1.989632939,0.046631385,0.109887667,ENSRNOG00000006893,Ppm1k,Unchanged
334.5449241,-0.037830323,0.279868276,-0.135171886,0.892475975,0.934374453,ENSRNOG00000054121,NA,Unchanged
1211.246487,0.993594865,0.209454062,4.743736429,2.10E-06,1.65E-05,ENSRNOG00000009956,Wnk1,Upregulated
1.70463505,4.211454358,3.932462621,1.070945808,0.284193797,NA,ENSRNOG00000058653,Tmem52b,NA
32.19213528,-0.073310868,0.822728091,-0.089107044,0.92899684,0.958409165,ENSRNOG00000026958,Cyren,Unchanged
1195.97718,1.790334877,0.195166979,9.173349338,4.59E-20,1.90E-18,ENSRNOG00000007338,Fbln2,Upregulated
414.8347162,-0.075117911,0.238254175,-0.315284765,0.752545452,0.840282715,ENSRNOG00000006505,Borcs5,Unchanged
1479.498987,-0.949081201,0.138826512,-6.836454992,8.12E-12,1.41E-10,ENSRNOG00000007546,Asns,Downregulated
182.6907831,1.69400706,0.354003828,4.78527893,1.71E-06,1.36E-05,ENSRNOG00000007570,Dera,Upregulated
401.1095231,2.541812067,0.260815837,9.745620109,1.93E-22,9.46E-21,ENSRNOG00000057713,Cav2,Upregulated
621.0991945,0.044213341,0.229106453,0.192981647,0.846973341,0.9049861,ENSRNOG00000009176,Mkrn2,Unchanged
591.1204487,-0.245169267,0.219374722,-1.117582121,0.263745508,0.417284356,ENSRNOG00000008851,Slc35b4,Unchanged
13.32188911,4.455052886,1.548015378,2.877912552,0.004003161,0.014352096,ENSRNOG00000037198,Usp18,Upregulated
273.0947251,-0.42261502,0.325070907,-1.300070263,0.193576888,0.332551155,ENSRNOG00000010005,Adck2,Unchanged
760.7635524,-0.106915727,0.218299743,-0.489765701,0.624299704,0.748994751,ENSRNOG00000010536,Nr2c2,Unchanged
487.2176098,0.036504721,0.237622289,0.153624988,0.877905433,0.925555071,ENSRNOG00000008546,Mrpl35,Unchanged
231.6557761,0.028513909,0.333406993,0.085522829,0.931845747,0.959831987,ENSRNOG00000015191,Phc1,Unchanged
371.9914175,0.801984735,0.269345353,2.977533215,0.002905782,0.010898044,ENSRNOG00000052486,Kcna6,Upregulated
364.1321428,-0.407354405,0.294955197,-1.38107214,0.167256781,0.298327698,ENSRNOG00000060349,Fam3c,Unchanged
644.4921632,-0.887774189,0.252813391,-3.511578982,0.000445453,0.002093091,ENSRNOG00000006534,Crbn,Downregulated
73.51066632,2.742080094,0.671016338,4.086458019,4.38E-05,0.000261478,ENSRNOG00000013463,Kcnj8,Upregulated
296.095197,-0.5522074,0.297993711,-1.853084075,0.063870309,0.141324673,ENSRNOG00000012828,Emg1,Unchanged
564.0720883,-0.376226251,0.230572194,-1.631706948,0.102741236,0.205291748,ENSRNOG00000007100,Ccdc136,Unchanged
758.3254259,0.037290881,0.187608618,0.198769551,0.842443016,0.902712734,ENSRNOG00000054514,Mkln1,Unchanged
1031.428934,-0.169522731,0.215882454,-0.785254791,0.432304197,0.590630016,ENSRNOG00000015630,Cct7,Unchanged
684.4084975,0.363314799,0.229094491,1.585873136,0.112768091,0.219619192,ENSRNOG00000011175,Hnrnpa2b1,Unchanged
3886.806157,-0.330991394,0.116110664,-2.850654564,0.004362934,0.01542849,ENSRNOG00000011946,Ptn,Unchanged
650.6807016,-0.550708268,0.239723338,-2.297265978,0.021603601,0.05930924,ENSRNOG00000005478,Fkbp9,Unchanged
1460.956479,0.609944394,0.190542551,3.201092831,0.001369074,0.00564617,ENSRNOG00000007808,Nap1l5,Upregulated
144.7506323,-0.057081103,0.373109718,-0.152987447,0.878408175,0.925875534,ENSRNOG00000027617,Ttc26,Unchanged
116.4731993,0.058237126,0.45882873,0.126925631,0.89899926,0.939133755,ENSRNOG00000051816,Tigar,Unchanged
129.2595932,1.270009624,0.464128717,2.736330629,0.006212857,0.020893176,ENSRNOG00000007124,Krcc1,Upregulated
178.4202762,1.955526249,0.367161441,5.326066491,1.00E-07,9.85E-07,ENSRNOG00000023657,Gprin3,Upregulated
14.03371614,6.269504018,1.794368101,3.493989898,0.000475859,0.002215135,ENSRNOG00000056219,Olr1,Upregulated
44.74971606,0.657241335,0.735471523,0.893632608,0.371518494,0.532322167,ENSRNOG00000023679,Prdm5,Unchanged
371.1440595,-1.491230754,0.287885417,-5.179945439,2.22E-07,2.05E-06,ENSRNOG00000048169,Tuba8,Downregulated
183.7015992,-0.362892296,0.364650177,-0.995179267,0.319649084,0.477596628,ENSRNOG00000013431,Rsbn1l,Unchanged
89.97249908,0.977319682,0.513962554,1.901538691,0.05723149,0.129460109,ENSRNOG00000038102,Elmod3,Unchanged
7667.937887,0.79520548,0.112519931,7.067241069,1.58E-12,2.93E-11,ENSRNOG00000013000,Ldhb,Upregulated
3.033215019,2.677450536,3.295207923,0.812528556,0.416488408,0.577334145,ENSRNOG00000012932,NA,Unchanged
2704.137013,-0.501856603,0.135888306,-3.693155204,0.000221489,0.001122119,ENSRNOG00000016704,Pcyox1,Downregulated
1.945304552,-4.461413071,3.838340506,-1.162328632,0.245102,NA,ENSRNOG00000043035,Fbxl13,NA
1368.987423,0.248261926,0.161208789,1.540002421,0.123559763,0.235818024,ENSRNOG00000009934,Emc3,Unchanged
3.660468236,0.265861555,2.794998412,0.095120467,0.924219141,0.95556365,ENSRNOG00000014713,Csgalnact2,Unchanged
1169.761838,-0.715821258,0.160083952,-4.47153665,7.77E-06,5.38E-05,ENSRNOG00000006810,Lancl2,Downregulated
184.6053954,0.327665224,0.348333014,0.940666577,0.346875752,0.506451627,ENSRNOG00000049982,Pex26,Unchanged
4315.057386,-0.318931082,0.126181072,-2.527566752,0.011485599,0.035137294,ENSRNOG00000012247,Rab7a,Unchanged
81.80748382,1.623012996,0.557187033,2.912869289,0.003581245,0.013029734,ENSRNOG00000023969,Herc6,Upregulated
15.22234087,-0.632722856,1.422830811,-0.444692967,0.656541652,0.773250344,ENSRNOG00000009447,Fam221a,Unchanged
697.9951959,-0.171103562,0.217007083,-0.788469941,0.430421874,0.589036018,ENSRNOG00000001842,Mrps35,Unchanged
28.93923404,-0.157086527,0.856628396,-0.183377679,0.854501688,0.910292622,ENSRNOG00000059878,Rad51ap1,Unchanged
712.0884696,-1.093047189,0.267335183,-4.08867691,4.34E-05,0.000259544,ENSRNOG00000008869,Ppp1r9a,Downregulated
734.3133609,-1.077544391,0.199610223,-5.398242522,6.73E-08,6.76E-07,ENSRNOG00000053804,Prmt8,Downregulated
7231.414244,-0.614910474,0.135575508,-4.535557214,5.75E-06,4.12E-05,ENSRNOG00000016589,Mlf2,Downregulated
542.0524645,-0.349888121,0.209104856,-1.67326636,0.094274872,0.191854026,ENSRNOG00000007272,Rnf103,Unchanged
183.6626614,0.127349017,0.395992442,0.321594563,0.747759863,0.836700929,ENSRNOG00000008274,Xpc,Unchanged
156.427146,1.496072749,0.41724862,3.58556668,0.000336347,0.001635907,ENSRNOG00000051952,Tes,Upregulated
194.532656,3.040941846,0.363245576,8.371586742,5.68E-17,1.77E-15,ENSRNOG00000025042,Pde3a,Upregulated
168.8823788,2.305043493,0.43114649,5.346311626,8.98E-08,8.89E-07,ENSRNOG00000059538,Clec2g,Upregulated
485.6468174,-0.113291343,0.264285423,-0.42867042,0.66816309,0.782255327,ENSRNOG00000017354,Zyx,Unchanged
37.53373192,0.085672179,0.830671308,0.103136076,0.917854973,0.951444155,ENSRNOG00000007830,Apold1,Unchanged
9.988378547,6.748177974,1.974151252,3.418267961,0.00063021,0.002836453,ENSRNOG00000021840,Cped1,Upregulated
226.8874701,-0.366505578,0.317424224,-1.154623845,0.248244498,0.399228279,ENSRNOG00000013379,Zfp422,Unchanged
870.1706553,0.442093095,0.215183185,2.05449647,0.039927665,0.097386755,ENSRNOG00000010453,Klhl7,Unchanged
9.987762268,-1.029420853,1.358371927,-0.757834311,0.448550179,0.606110076,ENSRNOG00000023465,Depp1,Unchanged
920.4353298,-0.361567166,0.187330784,-1.930100102,0.053594436,0.122801202,ENSRNOG00000016143,Gpr162,Unchanged
1330.448884,1.741628533,0.165604387,10.5168019,7.23E-26,4.77E-24,ENSRNOG00000002524,Gpr37,Upregulated
38.70799552,0.485954688,0.742795041,0.654224465,0.512967202,0.661234197,ENSRNOG00000023077,Cpne9,Unchanged
1255.723667,0.073521587,0.16666412,0.441136265,0.659114351,0.77557353,ENSRNOG00000016255,Podxl2,Unchanged
113.7635983,1.607781121,0.440211074,3.652295949,0.000259906,0.001298881,ENSRNOG00000011796,C1r,Upregulated
1120.155223,0.689531693,0.234910754,2.935292151,0.003332338,0.012248333,ENSRNOG00000010205,Mturn,Upregulated
5599.917356,-1.209243548,0.142084763,-8.510719384,1.73E-17,5.66E-16,ENSRNOG00000056207,Capza2,Downregulated
444.590058,-0.794054011,0.324541133,-2.446697596,0.014417175,0.042403474,ENSRNOG00000009894,Vps50,Downregulated
283.1570702,-0.254706694,0.390944374,-0.651516457,0.514713157,0.662592567,ENSRNOG00000006102,Pole4,Unchanged
62.9734235,-1.619863774,0.942543455,-1.718609117,0.08568557,0.177862758,ENSRNOG00000006365,Asb15,Unchanged
513.545474,-0.512122995,0.258661783,-1.97989432,0.047715405,0.111839474,ENSRNOG00000021723,LOC684976,Unchanged
310.1721088,-1.453529209,0.304459639,-4.77412774,1.80E-06,1.43E-05,ENSRNOG00000008463,Rundc3b,Downregulated
185.1585022,-0.283203201,0.349922426,-0.809331382,0.41832456,0.578935374,ENSRNOG00000005496,Ing3,Unchanged
1308.696759,-1.700325414,0.257158389,-6.611977231,3.79E-11,6.02E-10,ENSRNOG00000031855,Actr3b,Downregulated
5.689495874,5.945709198,2.312813023,2.570769509,0.010147284,0.03163791,ENSRNOG00000006782,RGD1560028,Upregulated
43.22751403,-0.648395104,0.802008937,-0.808463689,0.418823701,0.579454226,ENSRNOG00000009971,Plekha8,Unchanged
1059.178176,1.571123612,0.194582768,8.074320404,6.79E-16,1.85E-14,ENSRNOG00000009112,Pon2,Upregulated
347.992205,-0.419151854,0.246978181,-1.697120985,0.08967379,0.184503064,ENSRNOG00000010952,Ift122,Unchanged
629.903953,0.046040814,0.217861778,0.211330386,0.832629474,0.895266361,ENSRNOG00000046023,Exoc4,Unchanged
2410.460289,0.294541709,0.153010856,1.924972632,0.054232782,0.123900139,ENSRNOG00000010048,Dctn1,Unchanged
213.6552482,-0.847777572,0.32663509,-2.595488355,0.00944566,0.029804074,ENSRNOG00000011283,Sdhaf3,Downregulated
54.26672907,-0.365946066,0.63723262,-0.574273906,0.565782464,0.704426485,ENSRNOG00000010316,Magohb,Unchanged
405.1688671,0.663441094,0.231308726,2.868206083,0.004128065,0.014747005,ENSRNOG00000008239,Repin1,Upregulated
28.24123345,1.789724175,0.876701016,2.04143048,0.041208057,0.099813804,ENSRNOG00000026965,Tmem140,Unchanged
172.8828473,1.558288035,0.360268363,4.325353523,1.52E-05,0.000100422,ENSRNOG00000012826,Creb3l2,Upregulated
1240.519216,-0.40708762,0.162080242,-2.511642482,0.012017076,0.03649196,ENSRNOG00000011052,Gars,Unchanged
1767.488502,-0.074765191,0.156404121,-0.478025712,0.632631905,0.754939301,ENSRNOG00000015903,Add2,Unchanged
688.0138214,-0.469983788,0.193300807,-2.431359684,0.015042273,0.043924569,ENSRNOG00000013314,Avl9,Unchanged
44.6979078,-2.249543688,0.679753831,-3.309350509,0.000935127,0.004013365,ENSRNOG00000008125,Igbp1b,Downregulated
153.7383669,2.457780931,0.459749207,5.345916632,9.00E-08,8.90E-07,ENSRNOG00000008816,Gpnmb,Upregulated
11.88701783,-0.168339401,1.436592111,-0.117179678,0.906717671,0.944517261,ENSRNOG00000052731,NA,Unchanged
69.39218568,2.496739763,0.610592982,4.089041042,4.33E-05,0.000259248,ENSRNOG00000009957,Slc25a13,Upregulated
169.7972659,2.033320692,0.394642971,5.152304334,2.57E-07,2.34E-06,ENSRNOG00000007118,Eva1a,Upregulated
53.60640795,1.50852623,0.708386828,2.129523263,0.033210992,0.084167595,ENSRNOG00000005853,Tacr1,Unchanged
4184.377729,-0.381348374,0.110226614,-3.459676015,0.000540826,0.00248368,ENSRNOG00000030269,Atp2b2,Unchanged
4858.44267,3.191611698,0.151043707,21.13038517,4.18E-99,5.85E-95,ENSRNOG00000021441,Reln,Upregulated
2407.632676,-0.984199929,0.145777662,-6.751376823,1.46E-11,2.46E-10,ENSRNOG00000007392,Atp6v1f,Downregulated
378.7587932,1.16202957,0.266598933,4.358718015,1.31E-05,8.75E-05,ENSRNOG00000007822,Vgll4,Upregulated
99.57732577,-0.44152273,0.44924445,-0.982811763,0.325700091,0.484580739,ENSRNOG00000017380,RGD1306746,Unchanged
597.0157003,-1.523296701,0.257756334,-5.909832277,3.42E-09,4.17E-08,ENSRNOG00000006784,Sema4f,Downregulated
